Framework_ID,Framework_Code,Framework_Name,Framework_Version,Framework_Regulator,Framework_Jurisdiction,Domain_ID,Domain_Code,Domain_Name,Domain_Description,Objective_ID,Objective_Code,Objective_Name,Objective_Description,Control_ID,Control_Code,Control_Name,Control_Statement,Control_Objective,Control_Is_Mandatory,Control_Risk_Category,Control_Evidence_Type,Control_Implementation_Guidance,Control_Testing_Guidance,SubControl_ID,SubControl_Code,SubControl_Name,SubControl_Statement,SubControl_Description
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,81,4.1,Processes and mechanisms are defined and understood,,227,4.1.2,Roles assigned,Roles and responsibilities for Requirement 4 activities are documented and assigned.,Ensure proper roles assigned,Yes,security,policy,,,202,4.1.2.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,81,4.1,Processes and mechanisms are defined and understood,,227,4.1.2,Roles assigned,Roles and responsibilities for Requirement 4 activities are documented and assigned.,Ensure proper roles assigned,Yes,security,policy,,,203,4.1.2.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,228,4.2.1,Strong cryptography used,Strong cryptography and security protocols are implemented to safeguard PAN during transmission.,Ensure proper strong cryptography used,Yes,security,configuration,,,208,4.2.1.a,Document encryption requirements,Define and document cryptographic requirements for protecting cardholder data.,Define and document cryptographic requirements for protecting cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,228,4.2.1,Strong cryptography used,Strong cryptography and security protocols are implemented to safeguard PAN during transmission.,Ensure proper strong cryptography used,Yes,security,configuration,,,209,4.2.1.b,Implement data encryption at rest,Deploy encryption for stored cardholder data using strong cryptographic algorithms.,Deploy encryption for stored cardholder data using strong cryptographic algorithms.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,228,4.2.1,Strong cryptography used,Strong cryptography and security protocols are implemented to safeguard PAN during transmission.,Ensure proper strong cryptography used,Yes,security,configuration,,,210,4.2.1.c,Implement data encryption in transit,Configure TLS/SSL for all transmissions of cardholder data.,Configure TLS/SSL for all transmissions of cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,228,4.2.1,Strong cryptography used,Strong cryptography and security protocols are implemented to safeguard PAN during transmission.,Ensure proper strong cryptography used,Yes,security,configuration,,,211,4.2.1.d,Manage cryptographic keys,"Implement secure key management procedures including generation, storage, rotation, and destruction.","Implement secure key management procedures including generation, storage, rotation, and destruction."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,229,4.2.2,PAN secured via end-user messaging,PAN is secured with strong cryptography if sent via end-user messaging technologies.,Ensure proper pan secured via end-user messaging,Yes,operational,log,,,204,4.2.2.a,Define access control policies,"Establish and document access control policies covering user provisioning, authentication, and authorization.","Establish and document access control policies covering user provisioning, authentication, and authorization."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,229,4.2.2,PAN secured via end-user messaging,PAN is secured with strong cryptography if sent via end-user messaging technologies.,Ensure proper pan secured via end-user messaging,Yes,operational,log,,,205,4.2.2.b,Implement user provisioning procedures,Deploy formal user registration and de-registration processes with approval workflows.,Deploy formal user registration and de-registration processes with approval workflows.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,229,4.2.2,PAN secured via end-user messaging,PAN is secured with strong cryptography if sent via end-user messaging technologies.,Ensure proper pan secured via end-user messaging,Yes,operational,log,,,206,4.2.2.c,Enforce authentication requirements,Configure and maintain strong authentication mechanisms including password policies and MFA.,Configure and maintain strong authentication mechanisms including password policies and MFA.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,82,4.2,PAN is protected with strong cryptography during transmission,,229,4.2.2,PAN secured via end-user messaging,PAN is secured with strong cryptography if sent via end-user messaging technologies.,Ensure proper pan secured via end-user messaging,Yes,operational,log,,,207,4.2.2.d,Conduct periodic access reviews,Perform regular reviews of user access rights and permissions.,Perform regular reviews of user access rights and permissions.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,41,REQ-5,Requirement 5: Protect All Systems and Networks from Malicious Software,"Malicious software (malware) such as viruses, worms, and Trojans enter the network during many business-approved activities.",83,5.1,Processes and mechanisms are defined and understood,,230,5.1.1,Security policies defined,All security policies and operational procedures for Requirement 5 are documented and in use.,Ensure proper security policies defined,Yes,security,policy,,,212,5.1.1.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,41,REQ-5,Requirement 5: Protect All Systems and Networks from Malicious Software,"Malicious software (malware) such as viruses, worms, and Trojans enter the network during many business-approved activities.",83,5.1,Processes and mechanisms are defined and understood,,230,5.1.1,Security policies defined,All security policies and operational procedures for Requirement 5 are documented and in use.,Ensure proper security policies defined,Yes,security,policy,,,213,5.1.1.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
